"D Hin, A Kan, H Chen, MA Babar - Proceedings of the 19th international …, 2022 - dl.acm.org",Linevd: Statement-level vulnerability detection using graph neural networksCCF C
"J Yin, MJ Tang, J Cao, H Wang, M You, Y Lin - World Wide Web, 2022 - ",Vulnerability exploitation time prediction: an integrated framework for dynamic imbalanced learning
"M Fu, C Tantithamthavorn, T Le, V Nguyen… - Proceedings of the 30th …, 2022 - dl.acm.org",Vulrepair: a t5-based automated software vulnerability repairCCF A
"D Arp, E Quiring, F Pendlebury, A Warnecke… - 31st USENIX Security …, 2022 - usenix.org",Dos and don'ts of machine learning in computer security
"S Peisert, B Schneier, H Okhravi… - IEEE Security & …, 2021 - ",Perspectives on the SolarWinds incident
"S So, S Hong, H Oh - … USENIX Security Symposium (USENIX Security 21 …, 2021 - usenix.org",{SmarTest}: Effectively hunting vulnerable transaction sequences in smart contracts through language {Model-Guided} symbolic execution
"X Wu, R Duan, J Ni - Journal of Information and Intelligence, 2024 - ","[HTML] Unveiling security, privacy, and ethical concerns of ChatGPT"
"CH Lee, CL Liu, AJC Trappey, JPT Mo… - Advanced Engineering …, 2021 - ","Understanding digital transformation in advanced manufacturing and engineering: A bibliometric analysis, topic modeling and research trend discovery"
"V Mahor, K Pachlasiya, B Garg, M Chouhan… - … Conference on Network …, 2021 - ",Mobile operating system (Android) vulnerability analysis using machine learning
"M Wanior, A Krämer, S Knapp, AC Joerger - Oncogene, 2021 - nature.com",[HTML] Exploiting vulnerabilities of SWI/SNF chromatin remodelling complexes for cancer therapy
"Ö Aslan, SS Aktuğ, M Ozkan-Okay, AA Yilmaz, E Akin - Electronics, 2023 - mdpi.com","[HTML] A comprehensive review of cyber security vulnerabilities, threats, attacks, and solutions"
"X Zhu, S Wen, S Camtepe, Y Xiang - ACM Computing Surveys (CSUR), 2022 - dl.acm.org",Fuzzing: a survey for roadmap
"B Chinthanet, RG Kula, S McIntosh, T Ishio… - Empirical Software …, 2021 - ","[HTML] Lags in the release, adoption, and propagation of npm vulnerability fixes"
"J Hur, S Song, D Kwon, E Baek, J Kim… - 2021 IEEE Symposium …, 2021 - ",Difuzzrtl: Differential fuzz testing to find cpu bugs
"Y Li, S Ji, Y Chen, S Liang, WH Lee, Y Chen… - 30th USENIX Security …, 2021 - usenix.org",{UNIFUZZ}: A holistic and pragmatic {Metrics-Driven} platform for evaluating fuzzers
"JW Squair, M Gautier, C Kathe, MA Anderson… - Nature …, 2021 - nature.com",[HTML] Confronting false discoveries in single-cell differential expression
"A Bhardwaj, SBH Shah, A Shankar, M Alazab… - Peer-to-Peer Networking …, 2021 - ",Penetration testing framework for smart contract blockchain
"N Redini, A Continella, D Das… - … IEEE Symposium on …, 2021 - ",Diane: Identifying fuzzing triggers in apps to generate under-constrained inputs for iot devices
"N Li, A Pan, A Gopal, S Yue, D Berrios, A Gatti… - arXiv preprint arXiv …, 2024 - arxiv.org",The wmdp benchmark: Measuring and reducing malicious use with unlearning
"M Kuzlu, C Fair, O Guler - Discover Internet of things, 2021 - ",[HTML] Role of artificial intelligence in the Internet of Things (IoT) cybersecurity
"K Kim, JS Kim, S Jeong, JH Park, HK Kim - Computers & security, 2021 - ",Cybersecurity for autonomous vehicles: Review of attacks and defense
"C Xenofontos, I Zografopoulos… - IEEE Internet of …, 2021 - ","Consumer, commercial, and industrial iot (in) security: Attack taxonomy and case studies"
"G Saileshwar, M Qureshi - 30th USENIX Security Symposium (USENIX …, 2021 - usenix.org",{MIRAGE}: Mitigating {Conflict-Based} Cache Attacks with a Practical {Fully-Associative} Design
"X Cheng, H Wang, J Hua, G Xu, Y Sui - ACM Transactions on Software …, 2021 - dl.acm.org",Deepwukong: Statically detecting software vulnerabilities using deep graph neural network
"ZE Stine, ZT Schug, JM Salvino, CV Dang - … reviews Drug discovery, 2022 - nature.com",[HTML] Targeting cancer metabolism in the era of precision oncology
"B Garfinkel, A Dafoe - Emerging Technologies and International …, 2021 - taylorfrancis.com",How does the offense-defense balance scale?
"X Feng, R Sun, X Zhu, M Xue, S Wen, D Liu… - Proceedings of the …, 2021 - dl.acm.org",Snipuzz: Black-box fuzzing of iot firmware via message snippet inference
"TD Nguyen, P Rieger, R De Viti, H Chen… - 31st USENIX Security …, 2022 - usenix.org",[HTML] {FLAME}: Taming backdoors in federated learning
"MC Horowitz, GC Allen, E Saravalle, A Cho… - 2022 - csdsafrica.org",[图书] Artificial intelligence and international security
"L Boike, NJ Henning, DK Nomura - Nature Reviews Drug Discovery, 2022 - nature.com",[HTML] Advances in covalent drug discovery
"B Hammi, S Zeadally, R Khatoun, J Nebhen - Computers & Security, 2022 - ","Survey on smart homes: Vulnerabilities, risks, and countermeasures"
"L Zhou, K Qin, A Cully, B Livshits… - 2021 IEEE Symposium …, 2021 - ",On the just-in-time discovery of profit-generating transactions in defi protocols
"L Babun, K Denney, ZB Celik, P McDaniel… - Computer Networks, 2021 - ","A survey on IoT platforms: Communication, security, and privacy perspectives"
"JM Drijvers, JE Gillis, T Muijlwijk, TH Nguyen… - Cancer immunology …, 2021 - AACR",Pharmacologic Screening Identifies Metabolic Vulnerabilities of CD8+ T Cells
"I Zografopoulos, J Ospina, X Liu, C Konstantinou - IEEE Access, 2021 - ","Cyber-physical energy systems security: Threat modeling, risk assessment, resources, metrics, and case studies"
"M Liao, J Zhang, G Wang, L Wang, J Liu… - Journal of medicinal …, 2021 - ACS Publications",Small-molecule drug discovery in triple negative breast cancer: current situation and future directions
"M Shafiq, Z Gu, O Cheikhrouhou… - Wireless …, 2022 - Wiley Online Library",The Rise of “Internet of Things”: Review and Open Research Issues Related to Detection and Prevention of IoT‐Based Security Attacks
"A Choudhury, ST Magill, CD Eaton, BC Prager… - Nature …, 2022 - nature.com",Meningioma DNA methylation groups identify biological drivers and therapeutic vulnerabilities
"Z Zhang, F Cui, C Cao, Q Wang, Q Zou - Computers in biology and …, 2022 - ",Single-cell RNA analysis reveals the potential risk of organ-specific cell types vulnerable to SARS-CoV-2 infections
"A Ali, AW Septyanto, I Chaudhary… - … for Technology and …, 2022 - ",Applied artificial intelligence as event horizon of cyber security
"S Bhatt, L Puli, CR Patil - Drug Discovery Today, 2021 - ",Role of reactive oxygen species in the progression of Alzheimer's disease
"ZL Grange, T Goldstein, CK Johnson… - Proceedings of the …, 2021 - National Acad Sciences",Ranking the risk of animal-to-human spillover for newly discovered viruses
"L Liu, WT Tsai, MZA Bhuiyan, H Peng, M Liu - Future Generation Computer …, 2022 - ",Blockchain-enabled fraud discovery through abnormal smart contract detection on Ethereum
"SF Yap, Y Xu, LP Tan - International Journal of Consumer …, 2021 - Wiley Online Library",Coping with crisis: The paradox of technology and consumer vulnerabilityCCF none
"M Willett - Survival April–May 2021: Facing Russia, 2023 - taylorfrancis.com",Lessons of the SolarWinds hack
"Y Liu, G Deng, Y Li, K Wang, T Zhang, Y Liu… - arXiv preprint arXiv …, 2023 - arxiv.org",Prompt Injection attack against LLM-integrated Applications
"Y Xu, G Hu, L You, C Cao - Security and Communication …, 2021 - Wiley Online Library",A novel machine learning‐based analysis model for smart contract vulnerability
"VP Chavda, AB Patel… - Journal of medical …, 2022 - Wiley Online Library",SARS‐CoV‐2 variants and vulnerability at the global level
"G Lei, L Zhuang, B Gan - Nature Reviews Cancer, 2022 - nature.com",Targeting ferroptosis as a vulnerability in cancerCCF none
"LM Richards, OKN Whitley, G MacLeod, FMG Cavalli… - Nature Cancer, 2021 - nature.com",Gradient of developmental and injury response transcriptional states defines functional vulnerabilities underpinning glioblastoma heterogeneity
"K Peng, M Li, H Huang, C Wang, S Wan… - IEEE Internet of …, 2021 - ",Security challenges and opportunities for smart contracts in Internet of Things: A survey
"X Ren, Y Li, Y Zhou, W Hu, C Yang, Q Jing, C Zhou… - Redox biology, 2021 - ",[HTML] Overcoming the compensatory elevation of NRF2 renders hepatocellular carcinoma cells more vulnerable to disulfiram/copper-induced ferroptosis
"LA Alexei, A Alexei - International Journal of Scientific and Technology …, 2021 - ibn.idsi.md",Cyber security threat analysis in higher education institutions as a result of distance learning
"N Akhtar, A Mian, N Kardan, M Shah - IEEE Access, 2021 - ",Advances in adversarial attacks and defenses in computer vision: A survey
"W Xiong, E Legrand, O Åberg, R Lagerström - Software and Systems …, 2022 - ",[HTML] Cyber security threat modeling based on the MITRE Enterprise ATT&CK Matrix
"G Pantaleo, B Correia, C Fenwick, VS Joo… - … Reviews Drug Discovery, 2022 - nature.com",[HTML] Antibodies to combat viral infections: development strategies and progress
"BJ Kim, S Jeong, JB Chung - International Journal of Disaster Risk …, 2021 - ",Research trends in vulnerability studies from 2000 to 2019: Findings from a bibliometric analysisCCF none
"R Kaur, D Gabrijelčič, T Klobučar - Information Fusion, 2023 - ",[HTML] Artificial intelligence for cybersecurity: Literature review and future research directions
"A Marcelli, M Graziano, X Ugarte-Pedrero… - 31st USENIX Security …, 2022 - usenix.org",How machine learning is solving the binary function similarity problem
"J Sakhnini, H Karimipour, A Dehghantanha, RM Parizi… - Internet of things, 2021 - ",Security aspects of Internet of Things aided smart grids: A bibliometric survey
"VC Shanbhag, N Gudekar, K Jasmer… - … et Biophysica Acta (BBA …, 2021 - ",[HTML] Copper metabolism as a unique vulnerability in cancerCCF none
"D Holmes, M Papathanasaki… - 2021 6th South-East …, 2021 - ",Digital Twins and Cyber Security–solution or challenge?
"A Bécue, I Praça, J Gama - Artificial Intelligence Review, 2021 - ","Artificial intelligence, cyber-threats and Industry 4.0: Challenges and opportunities"
"L Ashiku, C Dagli - Procedia Computer Science, 2021 - ",Network intrusion detection system using deep learning
